variable,categoria,frecuencia,porcentaje
id,SUJ-3492,1,0.02
id,SUJ-3493,1,0.02
id,SUJ-3494,1,0.02
id,SUJ-3495,1,0.02
id,SUJ-3496,1,0.02
id,SUJ-3497,1,0.02
id,SUJ-3498,1,0.02
id,SUJ-3499,1,0.02
id,SUJ-3500,1,0.02
id,SUJ-3501,1,0.02
id,SUJ-3502,1,0.02
id,SUJ-3503,1,0.02
id,SUJ-3504,1,0.02
id,SUJ-3505,1,0.02
id,SUJ-3506,1,0.02
id,SUJ-3507,1,0.02
id,SUJ-3508,1,0.02
id,SUJ-3509,1,0.02
id,SUJ-3510,1,0.02
id,SUJ-3511,1,0.02
id,SUJ-3512,1,0.02
id,SUJ-3513,1,0.02
id,SUJ-3514,1,0.02
id,SUJ-3515,1,0.02
id,SUJ-3516,1,0.02
id,SUJ-3517,1,0.02
id,SUJ-3518,1,0.02
id,SUJ-3519,1,0.02
id,SUJ-3520,1,0.02
id,SUJ-3521,1,0.02
id,SUJ-3522,1,0.02
id,SUJ-3523,1,0.02
id,SUJ-3524,1,0.02
id,SUJ-3525,1,0.02
id,SUJ-3526,1,0.02
id,SUJ-3527,1,0.02
id,SUJ-3528,1,0.02
id,SUJ-3529,1,0.02
id,SUJ-3530,1,0.02
id,SUJ-3531,1,0.02
id,SUJ-3532,1,0.02
id,SUJ-3533,1,0.02
id,SUJ-3534,1,0.02
id,SUJ-3535,1,0.02
id,SUJ-3536,1,0.02
id,SUJ-3537,1,0.02
id,SUJ-3538,1,0.02
id,SUJ-3539,1,0.02
id,SUJ-3540,1,0.02
id,SUJ-3541,1,0.02
id,SUJ-3542,1,0.02
id,SUJ-3543,1,0.02
id,SUJ-3544,1,0.02
id,SUJ-3545,1,0.02
id,SUJ-3546,1,0.02
id,SUJ-3547,1,0.02
id,SUJ-3548,1,0.02
id,SUJ-3549,1,0.02
id,SUJ-3550,1,0.02
id,SUJ-3551,1,0.02
id,SUJ-3552,1,0.02
id,SUJ-3553,1,0.02
id,SUJ-3554,1,0.02
id,SUJ-3555,1,0.02
id,SUJ-3556,1,0.02
id,SUJ-3557,1,0.02
id,SUJ-3558,1,0.02
id,SUJ-3559,1,0.02
id,SUJ-3560,1,0.02
id,SUJ-3561,1,0.02
id,SUJ-3562,1,0.02
id,SUJ-3563,1,0.02
id,SUJ-3564,1,0.02
id,SUJ-3565,1,0.02
id,SUJ-3566,1,0.02
id,SUJ-3567,1,0.02
id,SUJ-3568,1,0.02
id,SUJ-3569,1,0.02
id,SUJ-3570,1,0.02
id,SUJ-3571,1,0.02
id,SUJ-3572,1,0.02
id,SUJ-3573,1,0.02
id,SUJ-3574,1,0.02
id,SUJ-3575,1,0.02
id,SUJ-3576,1,0.02
id,SUJ-3577,1,0.02
id,SUJ-3578,1,0.02
id,SUJ-3579,1,0.02
id,SUJ-3580,1,0.02
id,SUJ-3581,1,0.02
id,SUJ-3582,1,0.02
id,SUJ-3583,1,0.02
id,SUJ-3584,1,0.02
id,SUJ-3585,1,0.02
id,SUJ-3586,1,0.02
id,SUJ-3587,1,0.02
id,SUJ-3588,1,0.02
id,SUJ-3589,1,0.02
id,SUJ-3590,1,0.02
id,SUJ-3591,1,0.02
id,SUJ-3592,1,0.02
id,SUJ-3593,1,0.02
id,SUJ-3594,1,0.02
id,SUJ-3595,1,0.02
id,SUJ-3596,1,0.02
id,SUJ-3597,1,0.02
id,SUJ-3598,1,0.02
id,SUJ-3599,1,0.02
id,SUJ-3600,1,0.02
id,SUJ-3601,1,0.02
id,SUJ-3602,1,0.02
id,SUJ-3603,1,0.02
id,SUJ-3604,1,0.02
id,SUJ-3605,1,0.02
id,SUJ-3606,1,0.02
id,SUJ-3607,1,0.02
id,SUJ-3608,1,0.02
id,SUJ-3609,1,0.02
id,SUJ-3610,1,0.02
id,SUJ-3611,1,0.02
id,SUJ-3612,1,0.02
id,SUJ-3613,1,0.02
id,SUJ-3614,1,0.02
id,SUJ-3615,1,0.02
id,SUJ-3616,1,0.02
id,SUJ-3617,1,0.02
id,SUJ-3618,1,0.02
id,SUJ-3619,1,0.02
id,SUJ-3620,1,0.02
id,SUJ-3621,1,0.02
id,SUJ-3622,1,0.02
id,SUJ-3623,1,0.02
id,SUJ-3624,1,0.02
id,SUJ-3625,1,0.02
id,SUJ-3626,1,0.02
id,SUJ-3627,1,0.02
id,SUJ-3628,1,0.02
id,SUJ-3629,1,0.02
id,SUJ-3630,1,0.02
id,SUJ-3631,1,0.02
id,SUJ-3632,1,0.02
id,SUJ-3633,1,0.02
id,SUJ-3634,1,0.02
id,SUJ-3635,1,0.02
id,SUJ-3636,1,0.02
id,SUJ-3637,1,0.02
id,SUJ-3638,1,0.02
id,SUJ-3639,1,0.02
id,SUJ-3640,1,0.02
id,SUJ-3641,1,0.02
id,SUJ-3642,1,0.02
id,SUJ-3643,1,0.02
id,SUJ-3644,1,0.02
id,SUJ-3645,1,0.02
id,SUJ-3646,1,0.02
id,SUJ-3647,1,0.02
id,SUJ-3648,1,0.02
id,SUJ-3649,1,0.02
id,SUJ-3650,1,0.02
id,SUJ-3651,1,0.02
id,SUJ-3652,1,0.02
id,SUJ-3653,1,0.02
id,SUJ-3654,1,0.02
id,SUJ-3655,1,0.02
id,SUJ-3656,1,0.02
id,SUJ-3657,1,0.02
id,SUJ-3658,1,0.02
id,SUJ-3659,1,0.02
id,SUJ-3660,1,0.02
id,SUJ-3661,1,0.02
id,SUJ-3662,1,0.02
id,SUJ-3663,1,0.02
id,SUJ-3664,1,0.02
id,SUJ-3665,1,0.02
id,SUJ-3666,1,0.02
id,SUJ-3667,1,0.02
id,SUJ-3668,1,0.02
id,SUJ-3669,1,0.02
id,SUJ-3670,1,0.02
id,SUJ-3671,1,0.02
id,SUJ-3672,1,0.02
id,SUJ-3673,1,0.02
id,SUJ-3674,1,0.02
id,SUJ-3675,1,0.02
id,SUJ-3676,1,0.02
id,SUJ-3677,1,0.02
id,SUJ-3678,1,0.02
id,SUJ-3679,1,0.02
id,SUJ-3680,1,0.02
id,SUJ-3681,1,0.02
id,SUJ-3682,1,0.02
id,SUJ-3683,1,0.02
id,SUJ-3684,1,0.02
id,SUJ-3685,1,0.02
id,SUJ-3686,1,0.02
id,SUJ-3687,1,0.02
id,SUJ-3688,1,0.02
id,SUJ-3689,1,0.02
id,SUJ-3690,1,0.02
id,SUJ-3691,1,0.02
id,SUJ-3692,1,0.02
id,SUJ-3693,1,0.02
id,SUJ-3694,1,0.02
id,SUJ-3695,1,0.02
id,SUJ-3696,1,0.02
id,SUJ-3697,1,0.02
id,SUJ-3698,1,0.02
id,SUJ-3699,1,0.02
id,SUJ-3700,1,0.02
id,SUJ-3701,1,0.02
id,SUJ-3702,1,0.02
id,SUJ-3703,1,0.02
id,SUJ-3704,1,0.02
id,SUJ-3705,1,0.02
id,SUJ-3706,1,0.02
id,SUJ-3707,1,0.02
id,SUJ-3708,1,0.02
id,SUJ-3709,1,0.02
id,SUJ-3710,1,0.02
id,SUJ-3711,1,0.02
id,SUJ-3712,1,0.02
id,SUJ-3713,1,0.02
id,SUJ-3714,1,0.02
id,SUJ-3715,1,0.02
id,SUJ-3716,1,0.02
id,SUJ-3717,1,0.02
id,SUJ-3718,1,0.02
id,SUJ-3719,1,0.02
id,SUJ-3720,1,0.02
id,SUJ-3721,1,0.02
id,SUJ-3722,1,0.02
id,SUJ-3723,1,0.02
id,SUJ-3724,1,0.02
id,SUJ-3725,1,0.02
id,SUJ-3726,1,0.02
id,SUJ-3727,1,0.02
id,SUJ-3728,1,0.02
id,SUJ-3729,1,0.02
id,SUJ-3730,1,0.02
id,SUJ-3731,1,0.02
id,SUJ-3732,1,0.02
id,SUJ-3733,1,0.02
id,SUJ-3734,1,0.02
id,SUJ-3735,1,0.02
id,SUJ-3736,1,0.02
id,SUJ-3737,1,0.02
id,SUJ-3738,1,0.02
id,SUJ-3739,1,0.02
id,SUJ-3740,1,0.02
id,SUJ-3741,1,0.02
id,SUJ-3742,1,0.02
id,SUJ-3743,1,0.02
id,SUJ-3744,1,0.02
id,SUJ-3745,1,0.02
id,SUJ-3746,1,0.02
id,SUJ-3747,1,0.02
id,SUJ-3748,1,0.02
id,SUJ-3749,1,0.02
id,SUJ-3750,1,0.02
id,SUJ-3751,1,0.02
id,SUJ-3752,1,0.02
id,SUJ-3753,1,0.02
id,SUJ-3754,1,0.02
id,SUJ-3755,1,0.02
id,SUJ-3756,1,0.02
id,SUJ-3757,1,0.02
id,SUJ-3758,1,0.02
id,SUJ-3759,1,0.02
id,SUJ-3760,1,0.02
id,SUJ-3761,1,0.02
id,SUJ-3762,1,0.02
id,SUJ-3763,1,0.02
id,SUJ-3764,1,0.02
id,SUJ-3765,1,0.02
id,SUJ-3766,1,0.02
id,SUJ-3767,1,0.02
id,SUJ-3768,1,0.02
id,SUJ-3769,1,0.02
id,SUJ-3770,1,0.02
id,SUJ-3771,1,0.02
id,SUJ-3772,1,0.02
id,SUJ-3773,1,0.02
id,SUJ-3774,1,0.02
id,SUJ-3775,1,0.02
id,SUJ-3776,1,0.02
id,SUJ-3777,1,0.02
id,SUJ-3778,1,0.02
id,SUJ-3779,1,0.02
id,SUJ-3780,1,0.02
id,SUJ-3781,1,0.02
id,SUJ-3782,1,0.02
id,SUJ-3783,1,0.02
id,SUJ-3784,1,0.02
id,SUJ-3785,1,0.02
id,SUJ-3786,1,0.02
id,SUJ-3787,1,0.02
id,SUJ-3788,1,0.02
id,SUJ-3789,1,0.02
id,SUJ-3790,1,0.02
id,SUJ-3791,1,0.02
id,SUJ-3792,1,0.02
id,SUJ-3793,1,0.02
id,SUJ-3794,1,0.02
id,SUJ-3795,1,0.02
id,SUJ-3796,1,0.02
id,SUJ-3797,1,0.02
id,SUJ-3798,1,0.02
id,SUJ-3799,1,0.02
id,SUJ-3800,1,0.02
id,SUJ-3801,1,0.02
id,SUJ-3802,1,0.02
id,SUJ-3803,1,0.02
id,SUJ-3804,1,0.02
id,SUJ-3805,1,0.02
id,SUJ-3806,1,0.02
id,SUJ-3807,1,0.02
id,SUJ-3808,1,0.02
id,SUJ-3809,1,0.02
id,SUJ-3810,1,0.02
id,SUJ-3811,1,0.02
id,SUJ-3812,1,0.02
id,SUJ-3813,1,0.02
id,SUJ-3814,1,0.02
id,SUJ-3815,1,0.02
id,SUJ-3816,1,0.02
id,SUJ-3817,1,0.02
id,SUJ-3818,1,0.02
id,SUJ-3819,1,0.02
id,SUJ-3820,1,0.02
id,SUJ-3821,1,0.02
id,SUJ-3822,1,0.02
id,SUJ-3823,1,0.02
id,SUJ-3824,1,0.02
id,SUJ-3825,1,0.02
id,SUJ-3826,1,0.02
id,SUJ-3827,1,0.02
id,SUJ-3828,1,0.02
id,SUJ-3829,1,0.02
id,SUJ-3830,1,0.02
id,SUJ-3831,1,0.02
id,SUJ-3832,1,0.02
id,SUJ-3833,1,0.02
id,SUJ-3834,1,0.02
id,SUJ-3835,1,0.02
id,SUJ-3836,1,0.02
id,SUJ-3837,1,0.02
id,SUJ-3838,1,0.02
id,SUJ-3839,1,0.02
id,SUJ-3840,1,0.02
id,SUJ-3841,1,0.02
id,SUJ-3842,1,0.02
id,SUJ-3843,1,0.02
id,SUJ-3844,1,0.02
id,SUJ-3845,1,0.02
id,SUJ-3846,1,0.02
id,SUJ-3847,1,0.02
id,SUJ-3848,1,0.02
id,SUJ-3849,1,0.02
id,SUJ-3850,1,0.02
id,SUJ-3851,1,0.02
id,SUJ-3852,1,0.02
id,SUJ-3853,1,0.02
id,SUJ-3854,1,0.02
id,SUJ-3855,1,0.02
id,SUJ-3856,1,0.02
id,SUJ-3857,1,0.02
id,SUJ-3858,1,0.02
id,SUJ-3859,1,0.02
id,SUJ-3860,1,0.02
id,SUJ-3861,1,0.02
id,SUJ-3862,1,0.02
id,SUJ-3863,1,0.02
id,SUJ-3864,1,0.02
id,SUJ-3865,1,0.02
id,SUJ-3866,1,0.02
id,SUJ-3867,1,0.02
id,SUJ-3868,1,0.02
id,SUJ-3869,1,0.02
id,SUJ-3870,1,0.02
id,SUJ-3871,1,0.02
id,SUJ-3872,1,0.02
id,SUJ-3873,1,0.02
id,SUJ-3874,1,0.02
id,SUJ-3875,1,0.02
id,SUJ-3876,1,0.02
id,SUJ-3877,1,0.02
id,SUJ-3878,1,0.02
id,SUJ-3879,1,0.02
id,SUJ-3880,1,0.02
id,SUJ-3881,1,0.02
id,SUJ-3882,1,0.02
id,SUJ-3883,1,0.02
id,SUJ-3884,1,0.02
id,SUJ-3885,1,0.02
id,SUJ-3886,1,0.02
id,SUJ-3887,1,0.02
id,SUJ-3888,1,0.02
id,SUJ-3889,1,0.02
id,SUJ-3890,1,0.02
id,SUJ-3891,1,0.02
id,SUJ-3892,1,0.02
id,SUJ-3893,1,0.02
id,SUJ-3894,1,0.02
id,SUJ-3895,1,0.02
id,SUJ-3896,1,0.02
id,SUJ-3897,1,0.02
id,SUJ-3898,1,0.02
id,SUJ-3899,1,0.02
id,SUJ-3900,1,0.02
id,SUJ-3901,1,0.02
id,SUJ-3902,1,0.02
id,SUJ-3903,1,0.02
id,SUJ-3904,1,0.02
id,SUJ-3905,1,0.02
id,SUJ-3906,1,0.02
id,SUJ-3907,1,0.02
id,SUJ-3908,1,0.02
id,SUJ-3909,1,0.02
id,SUJ-3910,1,0.02
id,SUJ-3911,1,0.02
id,SUJ-3912,1,0.02
id,SUJ-3913,1,0.02
id,SUJ-3914,1,0.02
id,SUJ-3915,1,0.02
id,SUJ-3916,1,0.02
id,SUJ-3917,1,0.02
id,SUJ-3918,1,0.02
id,SUJ-3919,1,0.02
id,SUJ-3920,1,0.02
id,SUJ-3921,1,0.02
id,SUJ-3922,1,0.02
id,SUJ-3923,1,0.02
id,SUJ-3924,1,0.02
id,SUJ-3925,1,0.02
id,SUJ-3926,1,0.02
id,SUJ-3927,1,0.02
id,SUJ-3928,1,0.02
id,SUJ-3929,1,0.02
id,SUJ-3930,1,0.02
id,SUJ-3931,1,0.02
id,SUJ-3932,1,0.02
id,SUJ-3933,1,0.02
id,SUJ-3934,1,0.02
id,SUJ-3935,1,0.02
id,SUJ-3936,1,0.02
id,SUJ-3937,1,0.02
id,SUJ-3938,1,0.02
id,SUJ-3939,1,0.02
id,SUJ-3940,1,0.02
id,SUJ-3941,1,0.02
id,SUJ-3942,1,0.02
id,SUJ-3943,1,0.02
id,SUJ-3944,1,0.02
id,SUJ-3945,1,0.02
id,SUJ-3946,1,0.02
id,SUJ-3947,1,0.02
id,SUJ-3948,1,0.02
id,SUJ-3949,1,0.02
id,SUJ-3950,1,0.02
id,SUJ-3951,1,0.02
id,SUJ-3952,1,0.02
id,SUJ-3953,1,0.02
id,SUJ-3954,1,0.02
id,SUJ-3955,1,0.02
id,SUJ-3956,1,0.02
id,SUJ-3957,1,0.02
id,SUJ-3958,1,0.02
id,SUJ-3959,1,0.02
id,SUJ-3960,1,0.02
id,SUJ-3961,1,0.02
id,SUJ-3962,1,0.02
id,SUJ-3963,1,0.02
id,SUJ-3964,1,0.02
id,SUJ-3965,1,0.02
id,SUJ-3966,1,0.02
id,SUJ-3967,1,0.02
id,SUJ-3968,1,0.02
id,SUJ-3969,1,0.02
id,SUJ-3970,1,0.02
id,SUJ-3971,1,0.02
id,SUJ-3972,1,0.02
id,SUJ-3973,1,0.02
id,SUJ-3974,1,0.02
id,SUJ-3975,1,0.02
id,SUJ-3976,1,0.02
id,SUJ-3977,1,0.02
id,SUJ-3978,1,0.02
id,SUJ-3979,1,0.02
id,SUJ-3980,1,0.02
id,SUJ-3981,1,0.02
id,SUJ-3982,1,0.02
id,SUJ-3983,1,0.02
id,SUJ-3984,1,0.02
id,SUJ-3985,1,0.02
id,SUJ-3986,1,0.02
id,SUJ-3987,1,0.02
id,SUJ-3988,1,0.02
id,SUJ-3989,1,0.02
id,SUJ-3990,1,0.02
id,SUJ-3991,1,0.02
id,SUJ-3992,1,0.02
id,SUJ-3993,1,0.02
id,SUJ-3994,1,0.02
id,SUJ-3995,1,0.02
id,SUJ-3996,1,0.02
id,SUJ-3997,1,0.02
id,SUJ-3998,1,0.02
id,SUJ-3999,1,0.02
id,SUJ-4000,1,0.02
id,SUJ-4001,1,0.02
id,SUJ-4002,1,0.02
id,SUJ-4003,1,0.02
id,SUJ-4004,1,0.02
id,SUJ-4005,1,0.02
id,SUJ-4006,1,0.02
id,SUJ-4007,1,0.02
id,SUJ-4008,1,0.02
id,SUJ-4009,1,0.02
id,SUJ-4010,1,0.02
id,SUJ-4011,1,0.02
id,SUJ-4012,1,0.02
id,SUJ-4013,1,0.02
id,SUJ-4014,1,0.02
id,SUJ-4015,1,0.02
id,SUJ-4016,1,0.02
id,SUJ-4017,1,0.02
id,SUJ-4018,1,0.02
id,SUJ-4019,1,0.02
id,SUJ-4020,1,0.02
id,SUJ-4021,1,0.02
id,SUJ-4022,1,0.02
id,SUJ-4023,1,0.02
id,SUJ-4024,1,0.02
id,SUJ-4025,1,0.02
id,SUJ-4026,1,0.02
id,SUJ-4027,1,0.02
id,SUJ-4028,1,0.02
id,SUJ-4029,1,0.02
id,SUJ-4030,1,0.02
id,SUJ-4031,1,0.02
id,SUJ-4032,1,0.02
id,SUJ-4033,1,0.02
id,SUJ-4034,1,0.02
id,SUJ-4035,1,0.02
id,SUJ-4036,1,0.02
id,SUJ-4037,1,0.02
id,SUJ-4038,1,0.02
id,SUJ-4039,1,0.02
id,SUJ-4040,1,0.02
id,SUJ-4041,1,0.02
id,SUJ-4042,1,0.02
id,SUJ-4043,1,0.02
id,SUJ-4044,1,0.02
id,SUJ-4045,1,0.02
id,SUJ-4046,1,0.02
id,SUJ-4047,1,0.02
id,SUJ-4048,1,0.02
id,SUJ-4049,1,0.02
id,SUJ-4050,1,0.02
id,SUJ-4051,1,0.02
id,SUJ-4052,1,0.02
id,SUJ-4053,1,0.02
id,SUJ-4054,1,0.02
id,SUJ-4055,1,0.02
id,SUJ-4056,1,0.02
id,SUJ-4057,1,0.02
id,SUJ-4058,1,0.02
id,SUJ-4059,1,0.02
id,SUJ-4060,1,0.02
id,SUJ-4061,1,0.02
id,SUJ-4062,1,0.02
id,SUJ-4063,1,0.02
id,SUJ-4064,1,0.02
id,SUJ-4065,1,0.02
id,SUJ-4066,1,0.02
id,SUJ-4067,1,0.02
id,SUJ-4068,1,0.02
id,SUJ-4069,1,0.02
id,SUJ-4070,1,0.02
id,SUJ-4071,1,0.02
id,SUJ-4072,1,0.02
id,SUJ-4073,1,0.02
id,SUJ-4074,1,0.02
id,SUJ-4075,1,0.02
id,SUJ-4076,1,0.02
id,SUJ-4077,1,0.02
id,SUJ-4078,1,0.02
id,SUJ-4079,1,0.02
id,SUJ-4080,1,0.02
id,SUJ-4081,1,0.02
id,SUJ-4082,1,0.02
id,SUJ-4083,1,0.02
id,SUJ-4084,1,0.02
id,SUJ-4085,1,0.02
id,SUJ-4086,1,0.02
id,SUJ-4087,1,0.02
id,SUJ-4088,1,0.02
id,SUJ-4089,1,0.02
id,SUJ-4090,1,0.02
id,SUJ-4091,1,0.02
id,SUJ-4092,1,0.02
id,SUJ-4093,1,0.02
id,SUJ-4094,1,0.02
id,SUJ-4095,1,0.02
id,SUJ-4096,1,0.02
id,SUJ-4097,1,0.02
id,SUJ-4098,1,0.02
id,SUJ-4099,1,0.02
id,SUJ-4100,1,0.02
id,SUJ-4101,1,0.02
id,SUJ-4102,1,0.02
id,SUJ-4103,1,0.02
id,SUJ-4104,1,0.02
id,SUJ-4105,1,0.02
id,SUJ-4106,1,0.02
id,SUJ-4107,1,0.02
id,SUJ-4108,1,0.02
id,SUJ-4109,1,0.02
id,SUJ-4110,1,0.02
id,SUJ-4111,1,0.02
id,SUJ-4112,1,0.02
id,SUJ-4113,1,0.02
id,SUJ-4114,1,0.02
id,SUJ-4115,1,0.02
id,SUJ-4116,1,0.02
id,SUJ-4117,1,0.02
id,SUJ-4118,1,0.02
id,SUJ-4119,1,0.02
id,SUJ-4120,1,0.02
id,SUJ-4121,1,0.02
id,SUJ-4122,1,0.02
id,SUJ-4123,1,0.02
id,SUJ-4124,1,0.02
id,SUJ-4125,1,0.02
id,SUJ-4126,1,0.02
id,SUJ-4127,1,0.02
id,SUJ-4128,1,0.02
id,SUJ-4129,1,0.02
id,SUJ-4130,1,0.02
id,SUJ-4131,1,0.02
id,SUJ-4132,1,0.02
id,SUJ-4133,1,0.02
id,SUJ-4134,1,0.02
id,SUJ-4135,1,0.02
id,SUJ-4136,1,0.02
id,SUJ-4137,1,0.02
id,SUJ-4138,1,0.02
id,SUJ-4139,1,0.02
id,SUJ-4140,1,0.02
id,SUJ-4141,1,0.02
id,SUJ-4142,1,0.02
id,SUJ-4143,1,0.02
id,SUJ-4144,1,0.02
id,SUJ-4145,1,0.02
id,SUJ-4146,1,0.02
id,SUJ-4147,1,0.02
id,SUJ-4148,1,0.02
id,SUJ-4149,1,0.02
id,SUJ-4150,1,0.02
id,SUJ-4151,1,0.02
id,SUJ-4152,1,0.02
id,SUJ-4153,1,0.02
id,SUJ-4154,1,0.02
id,SUJ-4155,1,0.02
id,SUJ-4156,1,0.02
id,SUJ-4157,1,0.02
id,SUJ-4158,1,0.02
id,SUJ-4159,1,0.02
id,SUJ-4160,1,0.02
id,SUJ-4161,1,0.02
id,SUJ-4162,1,0.02
id,SUJ-4163,1,0.02
id,SUJ-4164,1,0.02
id,SUJ-4165,1,0.02
id,SUJ-4166,1,0.02
id,SUJ-4167,1,0.02
id,SUJ-4168,1,0.02
id,SUJ-4169,1,0.02
id,SUJ-4170,1,0.02
id,SUJ-4171,1,0.02
id,SUJ-4172,1,0.02
id,SUJ-4173,1,0.02
id,SUJ-4174,1,0.02
id,SUJ-4175,1,0.02
id,SUJ-4176,1,0.02
id,SUJ-4177,1,0.02
id,SUJ-4178,1,0.02
id,SUJ-4179,1,0.02
id,SUJ-4180,1,0.02
id,SUJ-4181,1,0.02
id,SUJ-4182,1,0.02
id,SUJ-4183,1,0.02
id,SUJ-4184,1,0.02
id,SUJ-4185,1,0.02
id,SUJ-4186,1,0.02
id,SUJ-4187,1,0.02
id,SUJ-4188,1,0.02
id,SUJ-4189,1,0.02
id,SUJ-4190,1,0.02
id,SUJ-4191,1,0.02
id,SUJ-4192,1,0.02
id,SUJ-4193,1,0.02
id,SUJ-4194,1,0.02
id,SUJ-4195,1,0.02
id,SUJ-4196,1,0.02
id,SUJ-4197,1,0.02
id,SUJ-4198,1,0.02
id,SUJ-4199,1,0.02
id,SUJ-4200,1,0.02
id,SUJ-4201,1,0.02
id,SUJ-4202,1,0.02
id,SUJ-4203,1,0.02
id,SUJ-4204,1,0.02
id,SUJ-4205,1,0.02
id,SUJ-4206,1,0.02
id,SUJ-4207,1,0.02
id,SUJ-4208,1,0.02
id,SUJ-4209,1,0.02
id,SUJ-4210,1,0.02
id,SUJ-4211,1,0.02
id,SUJ-4212,1,0.02
id,SUJ-4213,1,0.02
id,SUJ-4214,1,0.02
id,SUJ-4215,1,0.02
id,SUJ-4216,1,0.02
id,SUJ-4217,1,0.02
id,SUJ-4218,1,0.02
id,SUJ-4219,1,0.02
id,SUJ-4220,1,0.02
id,SUJ-4221,1,0.02
id,SUJ-4222,1,0.02
id,SUJ-4223,1,0.02
id,SUJ-4224,1,0.02
id,SUJ-4225,1,0.02
id,SUJ-4226,1,0.02
id,SUJ-4227,1,0.02
id,SUJ-4228,1,0.02
id,SUJ-4229,1,0.02
id,SUJ-4230,1,0.02
id,SUJ-4231,1,0.02
id,SUJ-4232,1,0.02
id,SUJ-4233,1,0.02
id,SUJ-4234,1,0.02
id,SUJ-4235,1,0.02
id,SUJ-4236,1,0.02
id,SUJ-4237,1,0.02
id,SUJ-4238,1,0.02
id,SUJ-4239,1,0.02
id,SUJ-4240,1,0.02
id,SUJ-4241,1,0.02
id,SUJ-4242,1,0.02
id,SUJ-4243,1,0.02
id,SUJ-4244,1,0.02
id,SUJ-4245,1,0.02
id,SUJ-4246,1,0.02
id,SUJ-4247,1,0.02
id,SUJ-4248,1,0.02
id,SUJ-4249,1,0.02
id,SUJ-4250,1,0.02
id,SUJ-4251,1,0.02
id,SUJ-4252,1,0.02
id,SUJ-4253,1,0.02
id,SUJ-4254,1,0.02
id,SUJ-4255,1,0.02
id,SUJ-4256,1,0.02
id,SUJ-4257,1,0.02
id,SUJ-4258,1,0.02
id,SUJ-4259,1,0.02
id,SUJ-4260,1,0.02
id,SUJ-4261,1,0.02
id,SUJ-4262,1,0.02
id,SUJ-4263,1,0.02
id,SUJ-4264,1,0.02
id,SUJ-4265,1,0.02
id,SUJ-4266,1,0.02
id,SUJ-4267,1,0.02
id,SUJ-4268,1,0.02
id,SUJ-4269,1,0.02
id,SUJ-4270,1,0.02
id,SUJ-4271,1,0.02
id,SUJ-4272,1,0.02
id,SUJ-4273,1,0.02
id,SUJ-4274,1,0.02
id,SUJ-4275,1,0.02
id,SUJ-4276,1,0.02
id,SUJ-4277,1,0.02
id,SUJ-4278,1,0.02
id,SUJ-4279,1,0.02
id,SUJ-4280,1,0.02
id,SUJ-4281,1,0.02
id,SUJ-4282,1,0.02
id,SUJ-4283,1,0.02
id,SUJ-4284,1,0.02
id,SUJ-4285,1,0.02
id,SUJ-4286,1,0.02
id,SUJ-4287,1,0.02
id,SUJ-4288,1,0.02
id,SUJ-4289,1,0.02
id,SUJ-4290,1,0.02
id,SUJ-4291,1,0.02
id,SUJ-4292,1,0.02
id,SUJ-4293,1,0.02
id,SUJ-4294,1,0.02
id,SUJ-4295,1,0.02
id,SUJ-4296,1,0.02
id,SUJ-4297,1,0.02
id,SUJ-4298,1,0.02
id,SUJ-4299,1,0.02
id,SUJ-4300,1,0.02
id,SUJ-4301,1,0.02
id,SUJ-4302,1,0.02
id,SUJ-4303,1,0.02
id,SUJ-4304,1,0.02
id,SUJ-4305,1,0.02
id,SUJ-4306,1,0.02
id,SUJ-4307,1,0.02
id,SUJ-4308,1,0.02
id,SUJ-4309,1,0.02
id,SUJ-4310,1,0.02
id,SUJ-4311,1,0.02
id,SUJ-4312,1,0.02
id,SUJ-4313,1,0.02
id,SUJ-4314,1,0.02
id,SUJ-4315,1,0.02
id,SUJ-4316,1,0.02
id,SUJ-4317,1,0.02
id,SUJ-4318,1,0.02
id,SUJ-4319,1,0.02
id,SUJ-4320,1,0.02
id,SUJ-4321,1,0.02
id,SUJ-4322,1,0.02
id,SUJ-4323,1,0.02
id,SUJ-4324,1,0.02
id,SUJ-4325,1,0.02
id,SUJ-4326,1,0.02
id,SUJ-4327,1,0.02
id,SUJ-4328,1,0.02
id,SUJ-4329,1,0.02
id,SUJ-4330,1,0.02
id,SUJ-4331,1,0.02
id,SUJ-4332,1,0.02
id,SUJ-4333,1,0.02
id,SUJ-4334,1,0.02
id,SUJ-4335,1,0.02
id,SUJ-4336,1,0.02
id,SUJ-4337,1,0.02
id,SUJ-4338,1,0.02
id,SUJ-4339,1,0.02
id,SUJ-4340,1,0.02
id,SUJ-4341,1,0.02
id,SUJ-4342,1,0.02
id,SUJ-4343,1,0.02
id,SUJ-4344,1,0.02
id,SUJ-4345,1,0.02
id,SUJ-4346,1,0.02
id,SUJ-4347,1,0.02
id,SUJ-4348,1,0.02
id,SUJ-4349,1,0.02
id,SUJ-4350,1,0.02
id,SUJ-4351,1,0.02
id,SUJ-4352,1,0.02
id,SUJ-4353,1,0.02
id,SUJ-4354,1,0.02
id,SUJ-4355,1,0.02
id,SUJ-4356,1,0.02
id,SUJ-4357,1,0.02
id,SUJ-4358,1,0.02
id,SUJ-4359,1,0.02
id,SUJ-4360,1,0.02
id,SUJ-4361,1,0.02
id,SUJ-4362,1,0.02
id,SUJ-4363,1,0.02
id,SUJ-4364,1,0.02
